sal_id,svc_id,org_id,org_name,service_name,location_name,category,what,eligibility,address_1,city,zip,lat,lon,service_area,phone,phone_label,phone2,phone2_label,phone2_source_url,website,availability,hours_text,flags,notice,status,checked_at_entry,entry_method,source_type,source_name,source_url,internal_note
sal_oakland_county_wic_at_the_south_oakland_health_center,,org_oakland_county_health_division,Oakland County Health Division,WIC at the South Oakland Health Center,WIC at the South Oakland Health Center,health.dhd,"WIC gives healthy food, breastfeeding help and nutrition advice. The food comes on a WIC Bridge card. No cost. Call to see if you qualify and to make an appointment.","Pregnant women, women who just had a baby or are breastfeeding, babies, and children under 5, with income under the limit or on Medicaid or SNAP. Bring ID, proof of income, proof of address, and proof of pregnancy or a birth certificate.",27725 Greenfield Rd,Southfield,48076,42.494015,-83.202750,,248-858-1272,WIC main line,,,,https://www.oaklandcountymi.gov/community/health/public-health-services/children-families/women-infants-children-wic,call_first,Call for an appointment.,"pregnant,appointment_required",,active,2026-09-24,auto_check,seed_list,Oakland County Health Division website,https://www.oaklandcountymi.gov/community/health/public-health-services/children-families/women-infants-children-wic,
sal_oakland_county_wic_at_oakland_family_services_in_farming,,org_oakland_county_health_division,Oakland County Health Division,WIC at Oakland Family Services in Farmington Hills,WIC at Oakland Family Services in Farmington Hills,health.dhd,"WIC gives healthy food, breastfeeding help and nutrition advice. The food comes on a WIC Bridge card. No cost. Call to see if you qualify and to make an appointment.","Pregnant women, women who just had a baby or are breastfeeding, babies, and children under 5, with income under the limit or on Medicaid or SNAP. Bring ID, proof of income, proof of address, and proof of pregnancy or a birth certificate.",33481 W. Fourteen Mile Rd Ste. 120,Farmington Hills,48331,42.527689,-83.380640,,248-858-1272,WIC main line,,,,https://www.oaklandcountymi.gov/community/health/public-health-services/children-families/women-infants-children-wic,call_first,Call for an appointment.,"pregnant,appointment_required",Oakland County moved its Walled Lake WIC appointments here from August 4.,active,2026-09-24,auto_check,seed_list,Oakland County Health Division website,https://www.oaklandcountymi.gov/community/health/public-health-services/children-families/women-infants-children-wic,
sal_focus_hope_senior_food_box_sign_up_at_auburn_hills_commu,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Auburn Hills Community Center,"Senior food box sign-up at Auburn Hills Community Center, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Auburn Hills, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",3350 E. Seyburn Dr,Auburn Hills,,,,auburn_hills,248-370-9353,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,"[2026-09-24] Matched its source page, but held: it has an address the Census geocoder could not place, and query-spec gives a row with no coordinate distance band 0, so it would rank as nearest for everyone in the area. Publish once it has a coordinate, or once a coarse area for non-DV rows is decided. [2026-09-24] Published with service_area ""auburn_hills"" (Kyle's choice (a)): it ranks by that area's reference point and shows ""Serves"" it, never a distance."
sal_focus_hope_senior_food_box_sign_up_at_dublin_senior_cent,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Dublin Senior Center,"Senior food box sign-up at Dublin Senior Center, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older.,"Age 60 or older, living in Oakland County, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",685 Union Lake Rd,White Lake,48386,42.629998,-83.461917,,313-494-4600,Focus: HOPE,,,,https://www.focushope.edu/,scheduled,,seniors,,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_madison_heights_se,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Madison Heights Senior Center,"Senior food box sign-up at Madison Heights Senior Center, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Madison Heights, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",29448 John R.,Madison Heights,48071,42.512573,-83.106002,,248-545-3464,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_novi_area_senior_c,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Novi Area Senior Center,"Senior food box sign-up at Novi Area Senior Center, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Novi, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",45175 W. 10 Mile,Novi,48375,42.466055,-83.491192,,248-347-0414,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_oakland_hope,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Oakland HOPE,Senior food box sign-up at Oakland HOPE,money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up (press option 5).,"Age 60 or older, living in Waterford, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",20 E. Walton,Pontiac,48340,42.676975,-83.299956,,248-309-3658,Option 5,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_older_persons_comm,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Older Persons Community,"Senior food box sign-up at Older Persons Community, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Rochester, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",650 Leticia Dr.,Rochester,48307,42.681689,-83.121092,,248-608-0249,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_pontiac_public_lib,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Pontiac Public Library,"Senior food box sign-up at Pontiac Public Library, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older.,"Age 60 or older, living in Oakland County, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",60 E. Pike,Pontiac,48342,42.637193,-83.289108,,313-494-4600,Focus: HOPE,,,,https://www.focushope.edu/,scheduled,,seniors,,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_rochester_area_nei,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Rochester Area Neighborhood House,"Senior food box sign-up at Rochester Area Neighborhood House, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Rochester or Rochester Hills, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",1315 N. Pine,Rochester,48307,42.692419,-83.136984,,248-651-5836,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_sage_metro,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Sage Metro,"Senior food box sign-up at Sage Metro, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older.,"Age 60 or older, living in Oakland County, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",290 W. 9 Mile,Ferndale,48220,42.460568,-83.138127,,248-567-2363,,,,,https://www.focushope.edu/,call_first,Call first.,seniors,,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_southfield_human_s,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Southfield Human Services,"Senior food box sign-up at Southfield Human Services, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Southfield, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",26000 Evergreen,Southfield,48076,42.480148,-83.240774,,248-796-4540,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_the_baldwin_center,,org_focus_hope,Focus: HOPE,Senior food box sign-up at the Baldwin Center,"Senior food box sign-up at the Baldwin Center, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Pontiac, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",212 Baldwin,Pontiac,48342,42.650909,-83.299293,,248-332-6101,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_focus_hope_senior_food_box_sign_up_at_troy_community_cen,,org_focus_hope,Focus: HOPE,Senior food box sign-up at Troy Community Center,"Senior food box sign-up at Troy Community Center, Focus: HOPE",money.benefits,Sign up here for Focus: HOPE's free monthly box of food for people 60 and older. Call for an appointment to sign up.,"Age 60 or older, living in Troy, who get SNAP, SSI or Medicare Savings, or have income under the limit. Sign up in person with photo ID and proof of where you live. You can state your own income.",3179 Livernois,Troy,48083,42.566210,-83.147936,,248-524-3484,,,,,https://www.focushope.edu/,call_first,Call for an appointment.,"seniors,appointment_required",,active,2026-09-24,auto_check,seed_list,Focus: HOPE website,https://www.focushope.edu/programs/food-for-seniors/,
sal_food_pantry_at_bethel_baptist_church_southgate,,org_bethel_baptist_church,Bethel Baptist Church,"Food pantry at Bethel Baptist Church, Southgate","Food pantry at Bethel Baptist Church, Southgate",food.pantry,Free groceries.,,13330 Trenton Rd.,Southgate,48195,42.210973,-83.193694,,734-284-6300,,,,,,scheduled,,,,active,2026-09-24,auto_check,seed_list,Bethel Baptist Church website,https://pantrynet.org/wp-json/pantrynet/v1/locations,
sal_food_pantry_at_christ_the_king_lutheran_southgate,,org_christ_the_king_lutheran_church_and_scho,Christ the King Lutheran Church & School,"Food pantry at Christ the King Lutheran, Southgate","Food pantry at Christ the King Lutheran, Southgate",food.pantry,Free groceries.,,16700 Pennsylvania Rd.,Southgate,48195,42.184413,-83.221226,,734-285-9695,,,,,,scheduled,,,,active,2026-09-24,auto_check,seed_list,Christ the King Lutheran Church & School website,https://pantrynet.org/wp-json/pantrynet/v1/locations,
sal_first_assembly_firstworks_freestore_food_pantry_dearborn,,org_first_assembly_of_god,First Assembly of God,"Firstworks Freestore food pantry, Dearborn Heights","Firstworks Freestore food pantry, Dearborn Heights",food.pantry,Free groceries.,,5650 South Telegraph Rd.,Dearborn Heights,48125,42.327858,-83.272372,,313-292-1220,,,,,,scheduled,,,,active,2026-09-24,auto_check,seed_list,First Assembly of God website,https://pantrynet.org/wp-json/pantrynet/v1/locations,
sal_help_s_on_the_way_food_and_clothing_dearborn_heights,,org_help_s_on_the_way,Help's on the Way,"Help's on the Way food and clothing, Dearborn Heights","Help's on the Way food and clothing, Dearborn Heights",food.pantry,Free food and clothes once a month. You must come yourself. Up to 2 bags each visit.,,5358 S. Beech Daly St.,Dearborn Heights,48125,42.271783,-83.289718,,313-908-7104,,,,,https://helpsontheway.org/,call_first,"3rd Saturday of the month at 10am, its own site says (Oct 17, Nov 21 and Dec 19, 2026). Do not come before 9am. Gleaners' list says Thursdays 6pm-9pm. Call firs",,"Closed in bad weather when schools close, its own site says.",active,2026-09-24,auto_check,seed_list,Help's on the Way website,https://pantrynet.org/wp-json/pantrynet/v1/locations,
sal_fish_and_loaves_food_pantry_taylor,,org_fish_and_loaves,Fish & Loaves,"Fish & Loaves food pantry, Taylor","Fish & Loaves food pantry, Taylor",food.pantry,Free groceries.,,25670 Northline Rd,Taylor,48180,42.211593,-83.286171,,734-442-0031,,,,,,scheduled,,,,active,2026-09-24,auto_check,seed_list,Fish & Loaves website,https://pantrynet.org/wp-json/pantrynet/v1/locations,
sal_full_gospel_lighthouse_home_mission_food_pantry_westland,,org_full_gospel_temple_lighthouse_home_missi,Full Gospel Temple Lighthouse Home Mission,"Lighthouse Home Mission food pantry, Westland","Lighthouse Home Mission food pantry, Westland",food.pantry,Free groceries. Call ahead for an appointment.,You need an appointment.,34033 Palmer Rd.,Westland,48186,42.295747,-83.375055,,734-326-3885 ext. 1,,,,,,call_first,"Wed and Fri 10am-3pm, by appointment only. Call first.",appointment_required,,active,2026-09-24,auto_check,seed_list,Full Gospel Temple Lighthouse Home Mission website,https://pantrynet.org/wp-json/pantrynet/v1/locations,
